"frame_num","time_elapsed","bboxes"
"41","4.533247947692871","[[0.5979166626930237,0.3734374940395355,0.6541666388511658,0.4546875059604645],[0.5951890349388123,0.39622730016708374,0.6590914726257324,0.489767462015152],[0.253919392824173,0.22827868163585663,0.4082006514072418,0.5253963470458984]]"
"42","4.532224178314209","[[0.5979166626930237,0.3734374940395355,0.6541666388511658,0.4546875059604645],[0.594897985458374,0.39176449179649353,0.6598857641220093,0.4871189594268799],[0.26186278462409973,0.23980100452899933,0.41447579860687256,0.5313488841056824]]"
"43","6.63040018081665","[[0.5939429998397827,0.3794158697128296,0.6560570001602173,0.4674590528011322],[0.5955092310905457,0.3899489939212799,0.6608347296714783,0.4857989251613617],[0.2662590742111206,0.2496393620967865,0.41938409209251404,0.5349434614181519]]"
"44","4.533247947692871","[[0.5932286381721497,0.38057345151901245,0.6563547253608704,0.47005122900009155],[0.5941929221153259,0.38860583305358887,0.6624374389648438,0.4870483875274658],[0.2718360722064972,0.2541106045246124,0.42530766129493713,0.5331727862358093]]"
"45","4.531199932098389","[[0.5925222635269165,0.38174235820770264,0.6566444635391235,0.47263211011886597],[0.5913211107254028,0.38664478063583374,0.659963846206665,0.48448723554611206],[0.27741992473602295,0.24817517399787903,0.4306849241256714,0.5285586714744568]]"
"46","4.521984100341797","[[0.5918234586715698,0.38292205333709717,0.6569265723228455,0.47520217299461365],[0.5898533463478088,0.3881070613861084,0.6581516265869141,0.48554176092147827],[0.28259173035621643,0.24431419372558594,0.43625494837760925,0.5240230560302734]]"
"47","4.532224178314209","[[0.5911319851875305,0.38411206007003784,0.6572014689445496,0.4777618944644928],[0.58995521068573,0.39097949862480164,0.6567949056625366,0.48676207661628723],[0.2892496883869171,0.24130551517009735,0.44024354219436646,0.516447901725769]]"
"48","4.534272193908691","[[0.5902307033538818,0.3938603699207306,0.6560304760932922,0.48754721879959106],[0.29533645510673523,0.23563678562641144,0.4474774897098541,0.5138137936592102]]"
"49","6.633471965789795","[[0.5912854075431824,0.39766737818717957,0.6575020551681519,0.4902893304824829],[0.3025966286659241,0.23049986362457275,0.4531800150871277,0.5084996223449707]]"
"50","4.533247947692871","[[0.5906347036361694,0.40162330865859985,0.6577402353286743,0.4939574599266052],[0.29942646622657776,0.22961923480033875,0.4501160979270935,0.5093780755996704]]"
