"frame_num","time_elapsed","bboxes"
"60","21.313535690307617","[[0.34591442346572876,0.33991050720214844,0.45551857352256775,0.5718573331832886],[0.5980697870254517,0.3851347267627716,0.6477498412132263,0.4932762384414673]]"
"61","19.80518341064453","[[0.34550759196281433,0.340369313955307,0.45425742864608765,0.5743680596351624],[0.5937578082084656,0.38119029998779297,0.6456508040428162,0.4935292601585388]]"
"62","19.63212776184082","[[0.34643444418907166,0.3401837646961212,0.4526725709438324,0.5719150304794312],[0.5922831296920776,0.37351149320602417,0.643263578414917,0.49040699005126953]]"
"63","19.711999893188477","[[0.34660011529922485,0.3311728537082672,0.45540252327919006,0.5698530673980713],[0.5934560298919678,0.374773234128952,0.6383839249610901,0.4748019278049469]]"
"64","20.986879348754883","[[0.34483224153518677,0.32447290420532227,0.45464611053466797,0.561038613319397],[0.589375376701355,0.365711510181427,0.6359672546386719,0.4779091775417328]]"
"65","20.306943893432617","[[0.34247881174087524,0.3180573284626007,0.4534507691860199,0.5584155321121216],[0.583906352519989,0.3585098087787628,0.6380003094673157,0.48069506883621216]]"
"66","20.263935089111328","[[0.3451499044895172,0.3031284213066101,0.44517478346824646,0.5430741906166077],[0.5781938433647156,0.35624876618385315,0.6320902109146118,0.4748787581920624]]"
"67","20.111328125","[[0.33945363759994507,0.29698336124420166,0.4431689381599426,0.528355598449707],[0.5730406641960144,0.35053810477256775,0.6321167945861816,0.47747284173965454]]"
"68","21.825408935546875","[[0.33901679515838623,0.29138344526290894,0.4402769207954407,0.5214752554893494],[0.5670071840286255,0.35121485590934753,0.6300650238990784,0.4773963987827301]]"
"69","21.23161506652832","[[0.3323942720890045,0.28580373525619507,0.4362657070159912,0.5268705487251282],[0.5629853010177612,0.3521469533443451,0.630347490310669,0.4828583896160126]]"
"70","21.87059211730957","[[0.3288385272026062,0.2870238721370697,0.43467921018600464,0.5271714925765991],[0.5580419898033142,0.36429911851882935,0.6187816858291626,0.48611676692962646]]"
"71","20.941823959350586","[[0.5496704578399658,0.358963280916214,0.6149805784225464,0.48764902353286743],[0.326485276222229,0.29796308279037476,0.4347890019416809,0.5344656705856323]]"
"72","20.101119995117188","[[0.3205789029598236,0.2953933775424957,0.4268306791782379,0.5324175357818604],[0.5419575572013855,0.35893088579177856,0.6081377267837524,0.4881492555141449]]"
"73","20.69206428527832","[[0.31576627492904663,0.3037042021751404,0.4155293107032776,0.5364938378334045],[0.535369873046875,0.3567967116832733,0.5975305438041687,0.4886937439441681]]"
"74","19.522432327270508","[[0.3085969388484955,0.3070911467075348,0.4117656648159027,0.5312350988388062],[0.5305619239807129,0.3632519841194153,0.5910035967826843,0.48878535628318787]]"
"75","19.269664764404297","[[0.5281547904014587,0.3654215931892395,0.5886220932006836,0.4904628396034241],[0.30328303575515747,0.3062957525253296,0.40343937277793884,0.5458380579948425]]"
"76","19.352575302124023","[[0.5233199596405029,0.3680611848831177,0.5875879526138306,0.4922010004520416],[0.3030979037284851,0.30513790249824524,0.4060261845588684,0.5637977719306946]]"
"77","19.786752700805664","[[0.5233601927757263,0.37021541595458984,0.5860340595245361,0.4909186065196991],[0.30161625146865845,0.30983230471611023,0.408935546875,0.5648236870765686]]"
"78","19.984384536743164","[[0.5197852253913879,0.37250086665153503,0.5822601318359375,0.4910229444503784],[0.29839417338371277,0.31480851769447327,0.4073542654514313,0.5654841661453247]]"
"79","19.593215942382812","[[0.5159107446670532,0.3642336130142212,0.5776209831237793,0.48963025212287903],[0.2963894009590149,0.3064313232898712,0.406421035528183,0.5567047595977783]]"
"80","19.197952270507812","[[0.5150203108787537,0.3651330769062042,0.5730896592140198,0.4859849214553833],[0.28900671005249023,0.3058129549026489,0.4044977128505707,0.5536073446273804]]"
"81","19.086336135864258","[[0.2887868583202362,0.29817086458206177,0.3982888162136078,0.546878457069397],[0.5140775442123413,0.3629430830478668,0.57402503490448,0.4827505648136139]]"
"82","19.59833526611328","[[0.5149568915367126,0.3588424026966095,0.5754369497299194,0.475698858499527],[0.2848416864871979,0.29078778624534607,0.3893511891365051,0.5312253832817078]]"
